pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
-150,z,158,158,36,z,1,0.4797637,None,,,,,36,158,158,3,907.4534056,,907.4413112,907.4534056,908.45309,908.45309,908.45309,908.45309,908.45309,909.4530801,909.4530801,909.9418302,,,,,z,1,0.4797637,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,159,159,37,z,1,0.3977487,None,,,,,37,159,159,3,909.9528517,,909.942169,909.9528517,910.9517858,910.9517858,910.9517858,910.9517858,910.9517858,911.9518131,911.9518131,912.3588181,,,,,z,1,0.3977487,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,160,160,38,c,1,0.631279,None,,,,,38,160,160,2,912.3702699,,912.3592319,912.3702699,913.3686906,913.3686906,913.3686906,913.3686906,913.3686906,914.3681579,914.3681579,915.0061878,,,,,c,1,0.631279,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,161,161,39,c,1,0.4499356,None,,,,,39,161,161,2,915.0185487,,915.0064253,915.0185487,916.0183783,916.0183783,916.0183783,916.0183783,916.0183783,917.0181031,917.0181031,917.4763933,,,,,c,1,0.4499356,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,162,162,38,z,1,0.3773181,None,,,,,38,162,162,3,917.4866601,,917.4768085,917.4866601,918.4867947,918.4867947,918.4867947,918.4867947,918.4867947,919.4862758,919.4862758,919.8730708,,,,,z,1,0.3773181,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,163,163,40,c,1,0.3880892,None,,,,,40,163,163,2,919.8863596,,919.8733238,919.8863596,920.8858844,920.8858844,920.8858844,920.8858844,920.8858844,921.886579,921.886579,922.2888215,,,,,c,1,0.3880892,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,164,164,39,z,1,0.4147123,None,,,,,39,164,164,3,922.3026209,,922.2892969,922.3026209,923.3025072,923.3025072,923.3025072,923.3025072,923.3025072,924.3025639,924.3025639,924.7237002,,,,,z,1,0.4147123,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,165,165,40,z,1,0.3857386,None,,,,,40,165,165,3,924.7365448,,924.7241137,924.7365448,925.735874,925.735874,925.735874,925.735874,925.735874,926.7358133,926.7358133,927.1234685,,,,,z,1,0.3857386,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,166,166,41,z,1,0.3620258,None,,,,,41,166,166,3,927.1363988,,927.123783,927.1363988,928.1358553,928.1358553,928.1358553,928.1358553,928.1358553,929.1360737,929.1360737,929.5058788,,,,,z,1,0.3620258,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,167,167,43,x,1,0.757773,None,,,,,43,167,167,0,929.5185038,,929.5061309,929.5185038,930.5177618,930.5177618,930.5177618,930.5177618,930.5177618,931.51791,931.51791,932.2877944,,,,,x,1,0.757773,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,168,168,41,c,1,0.5766579,None,,,,,41,168,168,2,932.3016367,,932.2880661,932.3016367,933.301607,933.301607,933.301607,933.301607,933.301607,934.3023181,934.3023181,934.8882068,,,,,c,1,0.5766579,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,169,169,42,c,1,0.5393188,None,,,,,42,169,169,2,934.9020326,,934.8885734,934.9020326,935.9024249,935.9024249,935.9024249,935.9024249,935.9024249,936.9021918,936.9021918,937.456081,,,,,c,1,0.5393188,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,170,170,43,c,1,0.4875178,None,,,,,43,170,170,2,937.4689511,,937.4563855,937.4689511,938.4691944,938.4691944,938.4691944,938.4691944,938.4691944,939.4682139,939.4682139,939.9718328,,,,,c,1,0.4875178,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,171,171,44,x,1,0.3827668,None,,,,,44,171,171,0,939.9854,,939.9722852,939.9854,940.984746,940.984746,940.984746,940.984746,940.984746,941.985589,941.985589,942.3739023,,,,,x,1,0.3827668,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,172,172,42,z,1,0.4205842,None,,,,,42,172,172,3,942.3852097,,942.3742874,942.3852097,943.3840783,943.3840783,943.3840783,943.3840783,943.3840783,944.3849771,944.3849771,944.8237824,,,,,z,1,0.4205842,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,173,173,45,x,1,0.40734,None,,,,,45,173,173,0,944.8365195,,944.8241155,944.8365195,945.8349554,945.8349554,945.8349554,945.8349554,945.8349554,946.8342968,946.8342968,947.2548347,,,,,x,1,0.40734,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,174,174,44,c,1,0.4254162,None,,,,,44,174,174,2,947.2686666,,947.2550849,947.2686666,948.2686796,948.2686796,948.2686796,948.2686796,948.2686796,949.2683841,949.2683841,949.7053851,,,,,c,1,0.4254162,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,175,175,41,c,0,0.4156428,None,,,,,41,175,175,1,949.7182673,,949.7065636,949.7182673,950.7177843,950.7177843,950.7177843,950.7177843,950.7177843,951.718315,951.718315,952.1406287,,,,,c,0,0.4156428,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,176,176,42,v,0,0.4448677,None,,,,,42,176,176,1,952.1538776,,952.1410141,952.1538776,953.1521916,953.1521916,953.1521916,953.1521916,953.1688194,954.1510926,954.1510926,954.60579,,,,,v,0,0.4448677,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,177,177,46,x,1,0.3498279,None,,,,,46,177,177,0,954.6187864,,954.6062006,954.6187864,955.6177844,955.6177844,955.6177844,955.6177844,955.6177844,956.6179257,956.6179257,956.9732832,,,,,x,1,0.3498279,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,178,178,43,z,1,0.6164768,None,,,,,43,178,178,3,956.9849807,,956.9735632,956.9849807,957.9851379,957.9851379,957.9851379,957.9851379,957.9851379,958.9840699,958.9840699,959.6050064,,,,,z,1,0.6164768,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,179,179,47,x,1,0.3772859,None,,,,,47,179,179,0,959.6184374,,959.6052721,959.6184374,960.6187312,960.6187312,960.6187312,960.6187312,960.6187312,961.6183134,961.6183134,962.0061712,,,,,x,1,0.3772859,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,180,180,43,v,0,0.4979672,None,,,,,43,180,180,1,962.0183241,,962.0066556,962.0183241,963.0181871,963.0181871,963.0181871,963.0181871,963.0181871,964.018103,964.018103,964.5225259,,,,,v,0,0.4979672,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,181,181,45,c,1,0.5455611,None,,,,,45,181,181,2,964.534766,,964.5230376,964.534766,965.5349597,965.5349597,965.5349597,965.5349597,965.5349597,966.5356635,966.5356635,967.0896575,,,,,c,1,0.5455611,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,182,182,46,c,1,0.389894,None,,,,,46,182,182,2,967.1021254,,967.0899997,967.1021254,968.1010552,968.1010552,968.1010552,968.1010552,968.1010552,969.1008552,969.1008552,969.5048327,,,,,c,1,0.389894,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,183,183,44,z,1,0.5444113,None,,,,,44,183,183,3,969.5190201,,969.5050833,969.5190201,970.5173432,970.5173432,970.5173432,970.5173432,970.5173432,971.5172258,971.5172258,972.07213,,,,,z,1,0.5444113,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,184,184,48,x,1,0.4540672,None,,,,,48,184,184,0,972.0856714,,972.0726268,972.0856714,973.084983,973.084983,973.084983,973.084983,973.084983,974.0831654,974.0831654,974.5546658,,,,,x,1,0.4540672,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,185,185,44,v,0,0.5135037,None,,,,,44,185,185,1,974.5681491,,974.5549328,974.5681491,975.5672512,975.5672512,975.5672512,975.5672512,975.5672512,976.5677505,976.5677505,977.0895374,,,,,v,0,0.5135037,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,186,186,45,z,1,0.6771025,None,,,,,45,186,186,3,977.102136,,977.0898013,977.102136,978.1006913,978.1006913,978.1006913,978.1006913,978.1006913,979.1004108,979.1004108,979.7896245,,,,,z,1,0.6771025,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,187,187,45,v,0,0.6103097,None,,,,,45,187,187,1,979.8013823,,979.7900389,979.8013823,980.8011805,980.8011805,980.8011805,980.8011805,980.8011805,981.800707,981.800707,982.4220828,,,,,v,0,0.6103097,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,188,188,46,v,0,0.5398021,None,,,,,46,188,188,1,982.4365321,,982.4224057,982.4365321,983.4354531,983.4354531,983.4354531,983.4354531,983.4515524,984.4338611,984.4338611,984.9902735,,,,,v,0,0.5398021,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,189,189,49,x,1,0.4119971,None,,,,,49,189,189,0,985.0013327,,984.9905753,985.0013327,986.0011847,986.0011847,986.0011847,986.0011847,986.0011847,987.0015496,987.0015496,987.4224508,,,,,x,1,0.4119971,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,190,190,47,c,1,0.3518085,None,,,,,47,190,190,2,987.4352785,,987.4227215,987.4352785,988.4343696,988.4343696,988.4343696,988.4343696,988.4343696,989.4345285,989.4345285,989.7886932,,,,,c,1,0.3518085,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,191,191,47,v,0,0.4976488,None,,,,,47,191,191,1,989.8010235,,989.7889357,989.8010235,990.8006828,990.8006828,990.8006828,990.8006828,990.8006828,991.800866,991.800866,992.3046154,,,,,v,0,0.4976488,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,192,192,46,z,1,0.450441,None,,,,,46,192,192,3,992.3178825,,992.3048737,992.3178825,993.3180001,993.3180001,993.3180001,993.3180001,993.3180001,994.3186214,994.3186214,994.7721846,,,,,z,1,0.450441,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,193,193,48,c,1,0.3679238,None,,,,,48,193,193,2,994.7841255,,994.7724486,994.7841255,995.7852969,995.7852969,995.7852969,995.7852969,995.7852969,996.7835417,996.7835417,997.1542976,,,,,c,1,0.3679238,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,194,194,47,z,1,0.4428994,None,,,,,47,194,194,3,997.1677094,,997.1545474,997.1677094,998.1668326,998.1668326,998.1668326,998.1668326,998.1668326,999.1674162,999.1674162,999.6214795,,,,,z,1,0.4428994,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,195,195,49,c,1,0.3288137,None,,,,,49,195,195,2,999.6344931,,999.6218541,999.6344931,1000.634422,1000.634422,1000.634422,1000.634422,1000.634422,1001.633818,1001.633818,1001.969795,,,,,c,1,0.3288137,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,196,196,48,z,1,0.5127129,None,,,,,48,196,196,3,1001.984264,,1001.970081,1001.984264,1002.983993,1002.983993,1002.983993,1002.983993,1002.983993,1003.983843,1003.983843,1004.504935,,,,,z,1,0.5127129,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,197,197,48,v,0,0.4706794,None,,,,,48,197,197,1,1004.517905,,1004.50526,1004.517905,1005.517677,1005.517677,1005.517677,1005.517677,1005.517677,1006.517359,1006.517359,1007.005595,,,,,v,0,0.4706794,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,198,198,49,z,1,0.4207048,None,,,,,49,198,198,3,1007.018292,,1007.006177,1007.018292,1008.016887,1008.016887,1008.016887,1008.016887,1008.016887,1009.016641,1009.016641,1009.438963,,,,,z,1,0.4207048,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,199,199,49,v,0,0.4597838,None,,,,,49,199,199,1,1009.450764,,1009.439374,1009.450764,1010.450463,1010.450463,1010.450463,1010.450463,1010.450463,1011.450725,1011.450725,1011.9223,,,,,v,0,0.4597838,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
